98.pgm::gray::45.449600::0.083981::histogram(0.010129,0.030388,0.055711,0.086098,0.182325,0.440620,2.775397,1.033177,1.423151,1.965062,4.142837,9.982313,10.397610,8.169189,4.780976,4.213742,5.317823,5.525471,6.082577,5.206402,5.176014,5.869864,5.429244,5.317823,4.669555,3.990900,4.958237,6.249708,7.485469,11.116782,5.874928,3.631313,2.035967,1.549766,1.909352,1.777672,1.235761,1.316794,1.286407,1.554830,1.266148,1.210438,1.124340,0.820464,1.144598,1.028112,1.281342,0.997725,1.494055,1.205373,1.078758,0.987596,1.418086,1.276278,2.010644,2.441134,2.522167,2.795656,1.808060,1.387699,1.286407,1.428215,2.410746,2.213227,2.066354,2.096742,2.071419,2.132194,1.656122,1.706768,1.645993,1.899223,1.711833,2.588007,2.056225,1.884029,1.488990,1.311730,1.033177,0.876175,0.866045,0.774883,1.261084,1.038242,0.906562,0.739431,0.855916,0.911627,0.931885,0.769818,0.759689,0.881239,0.977467,0.693849,0.622945,0.790077,0.947079,0.744495,0.790077,0.628010,0.820464,0.860981,0.982531,0.866045,0.749560,0.430490,0.253230,0.126615,0.070904,0.136744,0.086098,0.065840,0.086098,0.060775,0.101292,0.081033,0.116486,0.111421,0.116486,0.096227,0.096227,0.106356,0.136744,0.111421,0.141809,0.116486,0.121550,0.106356,0.121550,0.070904,0.116486,0.086098,0.091163,0.075969,0.141809,0.157002,0.126615,0.116486,0.162067,0.096227,0.116486,0.126615,0.091163,0.116486,0.106356,0.151938,0.101292,0.157002,0.146873,0.136744,0.075969,0.086098,0.106356,0.111421,0.111421,0.141809,0.121550,0.096227,0.121550,0.136744,0.116486,0.116486,0.106356,0.146873,0.091163,0.157002,0.091163,0.141809,0.081033,0.157002,0.177261,0.146873,0.157002,0.136744,0.121550,0.157002,0.116486,0.101292,0.106356,0.126615,0.172196,0.111421,0.151938,0.111421,0.091163,0.121550,0.141809,0.121550,0.086098,0.121550,0.172196,0.106356,0.096227,0.157002,0.091163,0.126615,0.172196,0.116486,0.136744,0.121550,0.146873,0.151938,0.187390,0.131679,0.116486,0.121550,0.121550,0.177261,0.141809,0.151938,0.121550,0.141809,0.070904,0.111421,0.116486,0.187390,0.151938,0.151938,0.131679,0.172196,0.121550,0.111421,0.131679,0.096227,0.070904,0.075969,0.060775,0.070904,0.070904,0.060775,0.086098,0.060775,0.045581,0.055711,0.015194,0.020258,0.005065,0.020258,0.015194,0.010129,0.010129,0.000000,0.000000,0.005065,0.005065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000)
128.pgm::gray::91.949005::0.260020::histogram(0.030476,0.213333,0.386032,1.249524,0.873651,0.807619,1.625397,1.295238,1.757460,2.493968,2.631111,2.438095,2.493968,2.747937,2.565079,2.661587,2.311111,2.504127,2.443175,2.366984,2.626032,2.565079,2.880000,2.427937,2.920635,2.722540,2.869841,2.742857,2.758095,2.666667,2.417778,2.686984,2.387302,2.366984,2.138413,2.240000,2.026667,2.143492,1.848889,1.975873,1.874286,1.630476,1.681270,1.574603,1.544127,1.361270,1.437460,1.234286,1.320635,1.081905,1.026032,1.102222,1.005714,0.934603,0.929524,0.939683,0.812698,0.792381,0.848254,0.761905,0.726349,0.685714,0.736508,0.634921,0.584127,0.650159,0.558730,0.660317,0.645079,0.604444,0.690794,0.660317,0.518095,0.685714,0.568889,0.558730,0.502857,0.650159,0.589206,0.584127,0.482540,0.645079,0.695873,0.695873,0.736508,0.919365,1.026032,1.020952,0.853333,0.848254,0.848254,0.863492,1.086984,0.878730,1.097143,0.970159,0.965079,0.909206,1.015873,1.092063,0.893968,0.766984,0.827937,0.817778,0.934603,0.817778,0.919365,0.949841,0.914286,1.132698,1.188571,1.198730,1.381587,1.325714,1.483175,1.564444,1.371429,1.351111,1.427302,1.660952,1.254603,1.457778,1.412063,1.386667,1.244444,1.335873,1.330794,1.290159,1.071746,1.102222,1.153016,0.975238,0.944762,1.020952,0.929524,0.960000,0.995556,1.188571,0.914286,1.081905,1.071746,0.802540,0.817778,0.873651,0.868571,0.899048,0.883810,0.822857,1.036190,1.041270,0.914286,0.868571,0.949841,0.909206,0.995556,1.005714,0.970159,0.965079,0.909206,1.071746,0.949841,1.031111,1.579683,0.929524,0.899048,0.822857,0.751746,0.802540,0.833016,0.827937,0.949841,0.899048,0.944762,0.909206,0.807619,0.838095,0.761905,0.878730,1.036190,0.934603,1.081905,0.838095,0.858413,0.970159,0.827937,0.965079,0.919365,0.990476,0.878730,0.787302,0.883810,0.914286,1.097143,1.061587,0.985397,1.290159,0.919365,0.772063,0.706032,0.594286,0.573968,0.614603,0.624762,0.690794,0.721270,0.538413,0.589206,0.579048,0.634921,0.614603,0.579048,0.502857,0.446984,0.416508,0.467302,0.507937,0.467302,0.477460,0.477460,0.421587,0.558730,0.543492,0.660317,0.660317,0.411429,0.446984,0.071111,0.106667,0.060952,0.045714,0.045714,0.030476,0.025397,0.055873,0.066032,0.035556,0.050794,0.025397,0.040635,0.020317,0.025397,0.030476,0.030476,0.015238,0.035556,0.015238,0.010159,0.020317,0.025397,0.020317,0.025397,0.010159,0.025397,0.020317,0.040635,0.010159)
66.pgm::gray::177.954941::0.272718::histogram(2.046984,0.934603,0.634921,0.416508,0.253968,0.208254,0.203175,0.147302,0.126984,0.126984,0.126984,0.101587,0.121905,0.106667,0.060952,0.096508,0.066032,0.045714,0.091429,0.076190,0.086349,0.035556,0.060952,0.091429,0.060952,0.050794,0.060952,0.091429,0.101587,0.091429,0.101587,0.091429,0.157460,0.116825,0.121905,0.182857,0.182857,0.162540,0.157460,0.147302,0.187937,0.182857,0.162540,0.182857,0.208254,0.182857,0.167619,0.223492,0.223492,0.137143,0.218413,0.238730,0.157460,0.208254,0.279365,0.172698,0.238730,0.208254,0.233651,0.208254,0.213333,0.233651,0.172698,0.243810,0.335238,0.325079,0.335238,0.233651,0.162540,0.228571,0.243810,0.193016,0.218413,0.203175,0.238730,0.259048,0.279365,0.193016,0.340317,0.203175,0.253968,0.193016,0.223492,0.157460,0.213333,0.259048,0.182857,0.228571,0.289524,0.279365,0.233651,0.314921,0.309841,0.279365,0.330159,0.304762,0.360635,0.320000,0.386032,0.314921,0.360635,0.248889,0.330159,0.218413,0.228571,0.208254,0.284444,0.243810,0.264127,0.208254,0.279365,0.284444,0.203175,0.360635,0.294603,0.274286,0.223492,0.228571,0.289524,0.294603,0.294603,0.289524,0.309841,0.218413,0.304762,0.391111,0.426667,0.360635,0.553651,0.634921,0.594286,0.579048,0.507937,0.604444,0.533333,0.838095,1.066667,1.092063,1.061587,0.980317,1.137778,1.076825,0.883810,1.158095,1.097143,1.371429,1.168254,1.264762,1.163175,1.315556,1.193651,1.280000,1.153016,1.127619,1.274921,1.437460,1.412063,1.615238,1.462857,1.671111,1.818413,1.564444,1.259683,1.594921,1.600000,1.894603,1.427302,1.523810,1.960635,1.879365,2.387302,2.077460,2.488889,2.229841,2.473651,2.067302,2.499048,2.341587,2.778413,3.433651,3.834921,3.865397,4.154921,4.002540,3.118730,3.235556,2.366984,2.346667,2.158730,2.311111,2.666667,2.803810,2.570159,2.580317,2.590476,2.361905,1.975873,2.107937,2.097778,2.184127,2.803810,2.275556,2.610794,2.438095,2.163810,1.950476,1.925079,2.336508,2.488889,2.245079,2.072381,2.102857,2.036825,2.402540,2.585397,2.768254,1.645714,1.163175,1.188571,1.117460,1.178413,1.056508,0.954921,1.188571,0.888889,1.295238,1.142857,1.208889,1.249524,1.457778,1.508571,1.340952,1.457778,1.376508,1.691429,1.513651,1.564444,1.594921,1.808254,1.777778,1.676190,1.706667,1.630476,1.549206,1.574603,1.396825,1.300317,1.417143,1.417143,1.330794,1.137778,1.117460,1.127619,1.178413,1.031111,4.500317)
38.pgm::gray::154.446014::0.311684::histogram(0.025486,0.107040,0.203887,0.596368,0.295636,0.152915,0.203887,0.203887,0.234470,0.244664,0.193692,0.234470,0.229372,0.183498,0.208984,0.265053,0.188595,0.219178,0.300733,0.168206,0.239567,0.254858,0.188595,0.178401,0.239567,0.280344,0.270150,0.214081,0.224275,0.290538,0.300733,0.336413,0.377190,0.382287,0.361899,0.433259,0.366996,0.402676,0.316024,0.336413,0.346607,0.366996,0.499522,0.433259,0.438356,0.382287,0.555591,0.545397,0.504619,0.494425,0.601465,0.555591,0.596368,0.560688,0.489328,0.621854,0.657534,0.637146,0.703409,0.575980,0.601465,0.764575,0.759478,0.795158,0.810449,0.800255,0.708506,0.846129,0.856324,0.892004,0.917490,0.892004,0.815546,0.927684,0.948073,0.881809,1.070405,0.978656,1.095890,0.968461,1.111182,1.090793,1.004141,1.136668,0.937878,1.034724,1.039822,1.004141,1.126473,0.978656,1.177445,1.090793,1.238611,1.172348,1.111182,1.167251,1.157056,1.473081,1.371137,1.259000,1.100988,1.136668,1.177445,1.269194,1.294680,1.264097,1.299777,1.304874,1.269194,1.131571,1.116279,1.233514,1.248805,1.167251,1.029627,1.208028,1.126473,1.177445,1.060210,1.121376,1.213125,1.157056,1.208028,1.126473,1.294680,1.238611,1.269194,1.243708,1.162154,1.259000,1.208028,1.401720,1.223320,1.350749,1.238611,1.146862,1.304874,1.116279,1.335457,1.228417,1.304874,1.335457,1.131571,1.151959,1.279388,1.065307,1.131571,0.937878,1.019433,1.131571,1.034724,0.958267,0.927684,0.897101,0.927684,0.820644,0.993947,0.917490,0.968461,0.881809,0.937878,0.912392,0.739089,0.917490,0.932781,0.953170,0.733992,0.815546,0.830838,0.795158,0.892004,0.774769,0.892004,0.927684,0.856324,0.866518,0.856324,0.958267,1.055113,1.187639,1.187639,1.208028,1.034724,0.805352,0.815546,0.795158,0.912392,1.095890,1.243708,1.208028,1.197834,1.824785,1.799299,1.748327,1.223320,1.478178,0.861421,1.253903,1.034724,1.411915,1.274291,1.641287,1.549538,1.386429,1.274291,1.075502,1.595413,1.462886,2.094935,1.315068,1.682064,0.978656,1.279388,1.427206,1.401720,1.289583,1.529149,1.478178,1.483275,1.478178,1.585218,1.294680,1.197834,0.805352,1.100988,1.136668,1.743230,1.473081,1.885951,1.748327,1.090793,1.712647,1.116279,1.483275,1.228417,1.269194,0.774769,1.401720,1.223320,1.095890,0.866518,1.330360,1.896145,2.619943,2.777955,3.022619,2.370182,3.440586,2.467028,1.682064,3.093979,2.884995,0.178401,0.005097,0.010194,0.000000)
61.pgm::gray::27.250391::0.169882::histogram(4.644946,23.965893,36.738226,19.691527,17.853854,19.056971,15.838506,7.198398,6.980111,4.721093,3.883480,3.685498,3.345377,2.893573,2.929108,2.604216,2.512840,2.563604,2.741280,2.319935,2.406235,1.974737,1.665074,1.888437,1.522933,1.345258,1.502627,1.324952,1.086359,1.116818,1.035595,0.964524,1.000059,0.639632,0.852843,0.802078,0.878225,0.741161,0.715779,0.847766,0.695473,0.665014,0.533027,0.649785,0.654861,0.573638,0.593944,0.720855,0.654861,0.507644,0.472109,0.482262,0.472109,0.543180,0.583791,0.527950,0.441651,0.583791,0.472109,0.604097,0.482262,0.588868,0.461956,0.568562,0.492415,0.441651,0.380733,0.416268,0.497492,0.350275,0.461956,0.370580,0.279204,0.375657,0.253822,0.314740,0.258899,0.329969,0.243669,0.203058,0.248746,0.233516,0.253822,0.223364,0.192905,0.279204,0.218287,0.208134,0.218287,0.137064,0.167523,0.152293,0.142140,0.203058,0.096452,0.182752,0.192905,0.197981,0.121835,0.131988,0.172599,0.137064,0.162446,0.177676,0.162446,0.192905,0.137064,0.182752,0.152293,0.177676,0.126911,0.147217,0.182752,0.152293,0.162446,0.187828,0.147217,0.157370,0.162446,0.116758,0.192905,0.157370,0.126911,0.172599,0.162446,0.152293,0.131988,0.116758,0.106605,0.147217,0.106605,0.142140,0.157370,0.182752,0.167523,0.167523,0.167523,0.182752,0.157370,0.192905,0.137064,0.157370,0.162446,0.121835,0.137064,0.192905,0.126911,0.152293,0.131988,0.121835,0.137064,0.147217,0.116758,0.147217,0.096452,0.126911,0.172599,0.157370,0.172599,0.162446,0.162446,0.147217,0.142140,0.162446,0.137064,0.152293,0.167523,0.111682,0.131988,0.111682,0.147217,0.147217,0.131988,0.157370,0.182752,0.121835,0.137064,0.182752,0.137064,0.142140,0.126911,0.101529,0.116758,0.076147,0.121835,0.147217,0.177676,0.106605,0.137064,0.121835,0.106605,0.106605,0.162446,0.121835,0.131988,0.131988,0.137064,0.101529,0.142140,0.101529,0.157370,0.116758,0.137064,0.126911,0.096452,0.086300,0.086300,0.116758,0.137064,0.096452,0.137064,0.065994,0.126911,0.086300,0.177676,0.152293,0.187828,0.121835,0.116758,0.081223,0.157370,0.126911,0.131988,0.111682,0.131988,0.121835,0.121835,0.121835,0.142140,0.172599,0.126911,0.152293,0.126911,0.131988,0.162446,0.172599,0.131988,0.106605,0.101529,0.142140,0.126911,0.116758,0.121835,0.116758,0.096452,0.086300,0.065994,0.137064,0.121835,0.187828,0.203058,0.182752,0.152293,0.269052,0.238593,0.624403)
120.pgm::gray::181.416092::0.259096::histogram(21.605580,2.348763,2.064680,1.095751,0.872543,0.811668,0.816741,0.573240,0.710209,0.644261,0.629042,0.481928,0.654407,0.497146,0.837032,0.502219,0.644261,0.339886,0.380469,0.213063,0.172479,0.187698,0.116677,0.152188,0.136969,0.121750,0.147115,0.177552,0.157261,0.121750,0.126823,0.126823,0.096386,0.142042,0.101458,0.136969,0.060875,0.116677,0.071021,0.091313,0.091313,0.086240,0.076094,0.096386,0.116677,0.142042,0.136969,0.147115,0.136969,0.152188,0.167406,0.136969,0.136969,0.147115,0.182625,0.202917,0.172479,0.142042,0.253646,0.233354,0.202917,0.177552,0.228282,0.268865,0.167406,0.182625,0.223209,0.223209,0.233354,0.218136,0.197844,0.202917,0.294230,0.243500,0.314521,0.263792,0.213063,0.314521,0.314521,0.218136,0.243500,0.207990,0.207990,0.289157,0.243500,0.263792,0.238427,0.258719,0.248573,0.299302,0.268865,0.192771,0.228282,0.253646,0.192771,0.279011,0.228282,0.228282,0.218136,0.147115,0.238427,0.248573,0.248573,0.238427,0.228282,0.192771,0.162334,0.162334,0.187698,0.218136,0.207990,0.172479,0.223209,0.157261,0.162334,0.162334,0.233354,0.177552,0.218136,0.187698,0.218136,0.182625,0.142042,0.228282,0.187698,0.238427,0.218136,0.202917,0.223209,0.258719,0.223209,0.177552,0.238427,0.243500,0.233354,0.228282,0.243500,0.284084,0.238427,0.202917,0.258719,0.279011,0.233354,0.273938,0.263792,0.314521,0.299302,0.238427,0.253646,0.309448,0.294230,0.289157,0.339886,0.284084,0.304375,0.253646,0.400761,0.350032,0.263792,0.339886,0.380469,0.375396,0.365250,0.390615,0.375396,0.441344,0.436271,0.466709,0.410907,0.436271,0.497146,0.522511,0.710209,0.613824,0.532657,0.644261,0.669626,0.613824,0.700063,0.755866,0.735574,0.816741,0.882689,0.811668,0.816741,0.867470,1.045022,1.192137,0.994293,1.065314,1.050095,1.121116,1.080533,1.085606,1.029803,1.232720,1.445783,1.562460,1.689283,1.532023,1.668992,1.608117,1.562460,1.679138,1.481294,1.496512,1.608117,1.369689,1.374762,1.268231,1.440710,1.425491,1.395054,1.461002,1.435637,1.532023,1.557387,1.359543,1.445783,1.425491,1.450856,1.521877,1.587825,1.455929,1.638554,1.724794,1.882055,1.795815,1.861763,1.846544,1.714648,1.729867,1.724794,2.171211,2.506024,2.658212,3.363348,3.769182,3.348129,3.145212,2.221940,1.932784,1.750159,1.638554,1.308814,1.729867,1.567533,1.420419,1.303741,1.227647,1.405200,1.222575,1.562460,1.922638,38.082435,24.847178)
49.pgm::gray::111.785156::0.631224::histogram(0.206667,1.106667,0.653333,0.513333,0.533333,0.506667,0.526667,0.493333,0.460000,0.566667,0.433333,0.526667,0.533333,0.593333,0.480000,0.500000,0.693333,0.586667,0.620000,0.686667,0.720000,0.673333,0.626667,0.620000,0.626667,0.606667,0.733333,0.613333,0.720000,0.766667,0.913333,0.806667,0.866667,0.840000,0.773333,0.946667,0.973333,0.926667,0.860000,0.986667,1.060000,1.153333,1.086667,1.026667,1.113333,1.220000,1.153333,1.153333,1.340000,1.293333,1.200000,1.253333,1.286667,1.400000,1.473333,1.493333,1.580000,1.586667,1.593333,1.680000,1.473333,1.546667,1.653333,1.646667,1.580000,1.546667,1.686667,1.620000,1.680000,1.406667,1.746667,1.646667,1.833333,1.740000,1.580000,1.606667,1.626667,1.693333,1.753333,1.540000,1.593333,1.886667,1.653333,1.780000,1.586667,1.640000,1.553333,1.580000,1.733333,1.846667,1.580000,1.546667,1.513333,1.553333,1.840000,1.666667,1.680000,1.460000,1.566667,1.680000,1.700000,1.600000,1.466667,1.593333,1.693333,1.540000,1.380000,1.480000,1.273333,1.433333,1.486667,1.320000,1.373333,1.413333,1.440000,1.140000,1.293333,1.326667,1.153333,1.160000,1.286667,1.380000,1.166667,1.293333,1.246667,1.180000,1.126667,1.246667,1.313333,1.246667,1.306667,1.160000,1.253333,1.280000,1.246667,1.106667,1.186667,1.126667,1.180000,1.220000,1.146667,1.040000,1.006667,1.133333,1.253333,1.086667,1.066667,1.106667,0.973333,1.080000,1.220000,1.066667,1.053333,1.066667,1.226667,1.266667,1.366667,1.013333,1.186667,1.273333,1.260000,1.626667,1.373333,1.433333,1.586667,1.420000,1.486667,1.460000,1.286667,1.513333,1.446667,1.566667,1.293333,1.133333,0.906667,0.993333,1.053333,0.966667,1.006667,0.913333,0.833333,0.940000,0.886667,0.820000,0.673333,0.693333,0.800000,0.753333,0.800000,0.713333,0.673333,0.640000,0.646667,0.646667,0.760000,0.680000,0.560000,0.706667,0.533333,0.620000,0.573333,0.513333,0.633333,0.613333,0.580000,0.553333,0.446667,0.526667,0.580000,0.433333,0.386667,0.526667,0.433333,0.440000,0.393333,0.353333,0.520000,0.440000,0.386667,0.440000,0.393333,0.386667,0.386667,0.386667,0.353333,0.300000,0.340000,0.293333,0.293333,0.320000,0.253333,0.320000,0.246667,0.366667,0.313333,0.326667,0.400000,0.320000,0.326667,0.360000,0.280000,0.573333,0.546667,0.686667,0.840000,0.593333,0.506667,0.253333,0.206667,0.160000,0.133333,0.153333,0.093333,0.133333,0.273333,0.033333)
112.pgm::gray::106.243736::0.538775::histogram(0.308617,0.015178,0.025296,0.060711,0.045534,0.045534,0.075889,0.106245,0.065771,0.080949,0.156838,0.151779,0.121423,0.192253,0.207431,0.273202,0.258024,0.247905,0.293439,0.333913,0.404743,0.490751,0.480632,0.531225,0.617233,0.713360,0.875257,0.814545,1.042213,1.168696,1.295178,1.932648,1.563320,1.492490,1.876996,1.649328,1.659447,1.624032,3.683162,1.558261,1.452016,1.254704,1.224348,1.219289,1.138340,1.016917,0.905613,1.021976,0.946087,1.006798,0.910672,0.981502,0.951146,0.900553,0.935968,0.925850,0.991621,1.067510,0.839842,0.986561,0.880316,1.011858,0.986561,1.001739,0.976443,0.895494,0.946087,1.158577,1.219289,1.057391,1.032095,1.128221,1.178814,1.239526,1.340711,1.330593,1.118103,1.381186,1.421660,1.416601,1.366008,1.441897,1.497549,1.426719,1.684743,1.664506,1.704980,1.659447,1.745455,1.790988,1.785929,1.775810,1.876996,1.902292,1.836522,1.821344,2.049012,1.882055,2.155257,2.018656,2.170435,2.301976,2.362688,2.377866,2.337391,2.484111,2.514466,2.489170,2.711779,2.696601,2.802846,2.772490,2.767431,2.924269,2.792727,2.711779,2.848379,2.620711,2.868617,2.807905,2.792727,2.934387,2.823083,2.625771,2.732016,2.468933,2.367747,2.504348,2.185613,2.114783,2.059130,1.988300,1.937708,1.871937,1.917470,1.957945,1.760632,1.801107,1.629091,1.517787,1.441897,1.497549,1.578498,1.244585,1.386245,1.254704,1.143399,1.234466,1.097866,1.163636,1.204111,0.961265,0.961265,0.895494,0.941028,1.006798,0.890435,0.844901,0.784190,0.769012,0.814545,0.799368,0.839842,0.698182,0.556522,0.642530,0.622292,0.596996,0.627352,0.657708,0.510988,0.546403,0.450277,0.576759,0.480632,0.465455,0.455336,0.455336,0.485692,0.384506,0.389565,0.364269,0.318735,0.328854,0.435099,0.349091,0.389565,0.323794,0.298498,0.414862,0.344032,0.273202,0.308617,0.232727,0.268142,0.313676,0.308617,0.263083,0.298498,0.217549,0.283320,0.298498,0.242846,0.237787,0.207431,0.232727,0.197312,0.182134,0.161897,0.247905,0.242846,0.227668,0.146719,0.136601,0.192253,0.283320,0.237787,0.192253,0.172016,0.222609,0.197312,0.141660,0.192253,0.161897,0.156838,0.202372,0.151779,0.192253,0.182134,0.202372,0.136601,0.197312,0.207431,0.242846,0.293439,0.227668,0.217549,0.237787,0.258024,0.263083,0.293439,0.227668,0.207431,0.227668,0.268142,0.258024,0.242846,0.212490,0.212490,0.268142,0.177075,0.166957,0.146719,0.126482,0.141660,0.627352)
105.pgm::gray::147.226562::0.391277::histogram(4.530568,1.248582,0.973384,1.024347,0.820496,0.825593,0.606454,0.611550,0.586069,0.647224,0.514721,0.428085,0.504529,0.484144,0.657416,0.677801,0.682898,0.616646,0.682898,0.749149,0.774630,0.662513,0.565684,0.764438,0.687994,0.637031,0.662513,0.591165,0.703283,0.570780,0.611550,0.698186,0.606454,0.580973,0.514721,0.580973,0.616646,0.540203,0.453566,0.453566,0.596261,0.484144,0.453566,0.631935,0.555491,0.509625,0.443374,0.555491,0.535106,0.479048,0.524914,0.530010,0.443374,0.519818,0.463759,0.458663,0.519818,0.397508,0.514721,0.438278,0.514721,0.504529,0.489240,0.535106,0.479048,0.479048,0.489240,0.509625,0.499433,0.473951,0.448470,0.433181,0.499433,0.443374,0.499433,0.519818,0.428085,0.402604,0.387315,0.509625,0.453566,0.463759,0.412796,0.514721,0.611550,0.438278,0.484144,0.397508,0.468855,0.509625,0.468855,0.514721,0.428085,0.637031,0.530010,0.336353,0.519818,0.479048,0.530010,0.463759,0.514721,0.540203,0.555491,0.555491,0.616646,0.468855,0.586069,0.601358,0.667609,0.586069,0.560588,0.667609,0.555491,0.479048,0.575876,0.570780,0.606454,0.494336,0.621743,0.657416,0.611550,0.611550,0.560588,0.652320,0.718571,0.698186,0.718571,0.820496,0.662513,0.815400,0.912229,1.085502,1.014154,1.085502,1.233293,1.691955,1.605319,1.584934,1.691955,1.681763,1.584934,1.640993,1.579838,1.544164,1.900902,2.023212,2.043597,2.038501,2.109848,2.298409,2.318794,2.074174,1.880517,1.951864,2.446201,2.028308,2.298409,1.900902,1.936576,1.804073,2.420719,2.364661,2.257639,2.441104,2.196484,2.583799,2.334083,2.425816,1.686859,1.748014,2.089463,2.237254,2.018116,2.400334,2.283121,1.905998,1.620608,1.931479,1.809169,1.890709,1.528875,1.360699,1.391277,1.187427,1.029443,1.054924,1.029443,1.100790,0.958095,0.998865,0.973384,1.019250,1.156849,1.335218,1.518683,1.457528,1.406565,2.160811,1.666474,2.797842,1.992634,3.399200,2.481874,1.355603,1.131368,0.958095,0.657416,0.723668,0.504529,0.535106,0.382219,0.417893,0.326160,0.336353,0.229331,0.239524,0.224235,0.219139,0.188561,0.137599,0.127406,0.142695,0.203850,0.132503,0.117214,0.168176,0.117214,0.168176,0.086636,0.101925,0.081540,0.132503,0.188561,0.127406,0.178369,0.112118,0.173273,0.142695,0.214043,0.157984,0.147791,0.270101,0.463759,0.453566,0.575876,0.586069,1.294448,2.390142,3.210638,1.044732,3.796707,10.401449,10.860112,0.305775,0.132503,0.219139)
60.pgm::gray::188.526932::0.298153::histogram(1.051812,0.212385,0.247783,0.252840,0.338805,0.293294,0.247783,0.303407,0.333748,0.308464,0.333748,0.328691,0.313521,0.389373,0.333748,0.353975,0.323635,0.364089,0.288237,0.409600,0.318578,0.389373,0.429827,0.414657,0.429827,0.364089,0.374202,0.379259,0.348919,0.495565,0.536020,0.450054,0.414657,0.359032,0.444998,0.429827,0.450054,0.510736,0.536020,0.439941,0.460168,0.414657,0.571417,0.485452,0.465225,0.591644,0.520849,0.541077,0.520849,0.566360,0.520849,0.480395,0.465225,0.490509,0.510736,0.490509,0.475338,0.444998,0.460168,0.434884,0.429827,0.485452,0.505679,0.434884,0.439941,0.475338,0.455111,0.541077,0.515793,0.571417,0.591644,0.576474,0.606815,0.667496,0.682667,0.621985,0.596701,0.525906,0.596701,0.627042,0.743348,0.652326,0.682667,0.611872,0.606815,0.546133,0.556247,0.581531,0.601758,0.551190,0.632099,0.490509,0.561304,0.627042,0.627042,0.672553,0.758519,0.642212,0.586588,0.662440,0.763575,0.804030,0.809086,0.763575,0.758519,0.702894,0.864711,0.753462,0.819200,0.687723,0.682667,0.814143,0.859654,0.667496,0.647269,0.783802,0.642212,0.768632,0.778746,0.733235,0.819200,0.728178,0.621985,0.697837,0.723121,0.652326,0.632099,0.616928,0.677610,0.530963,0.480395,0.591644,0.510736,0.424770,0.672553,0.728178,0.561304,0.551190,0.546133,0.500622,0.536020,0.627042,0.713007,0.546133,0.606815,0.738291,0.632099,0.541077,0.515793,0.576474,0.444998,0.546133,0.536020,0.485452,0.546133,0.465225,0.485452,0.475338,0.399486,0.530963,0.424770,0.450054,0.455111,0.414657,0.434884,0.364089,0.384316,0.369146,0.389373,0.414657,0.379259,0.399486,0.399486,0.379259,0.409600,0.389373,0.308464,0.353975,0.338805,0.278123,0.348919,0.374202,0.323635,0.364089,0.399486,0.262953,0.283180,0.348919,0.399486,0.374202,0.424770,0.384316,0.536020,0.707951,1.193402,1.137778,1.092267,1.102380,1.623230,1.198459,0.925393,0.889995,0.702894,1.016415,0.611872,0.798973,0.758519,0.753462,0.697837,0.601758,0.576474,0.652326,0.677610,0.621985,0.864711,0.743348,0.546133,0.490509,1.026528,0.434884,0.389373,0.394430,0.364089,0.273067,0.328691,0.273067,0.222499,0.202272,0.161817,0.106193,0.156760,0.187101,0.106193,0.141590,0.141590,0.106193,0.121363,0.085965,0.136533,0.156760,0.151704,0.161817,0.242726,0.247783,0.288237,0.252840,0.278123,0.500622,0.460168,0.520849,0.566360,0.839427,1.001244,1.587832,1.451299,121.266884)
